estado,diario,data_publicacao,caderno,tipo_ato,nome,id_funcional,assinante,cargo_assinante,categoria_assinante,spacy_pessoa,spacy_entidades,nome_parse_confiavel,cargo,orgao,trecho,fonte_url,arquivo_markdown
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,DANIELA KEI DE BARROS KATAOKA,5098180-3,,,,sim,DANIELA KEI:MISC|Daniela Kei De Barros Kataoka:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 14 de dezembro de 2020, DANIELA KEI DE BARROS KATAOKA , ID FUNCIONAL Nº 5098180-3, do cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,SILVIO LUIS MARTINS DE MAGALHÃES,5113204-4,,,,sim,SILVIO LUIS MARTINS DE MAGALHÃES:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 14 de dezembro de 2020, SILVIO LUIS MARTINS DE MAGALHÃES , ID FUNCIONAL Nº 5113204-4, do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,ANDERSON CESAR SOARES MAIA,4320781-2,,,,sim,ANDERSON CESAR:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 14 de dezembro de 2020, ANDERSON CESAR SOARES MAIA , ID FUNCIONAL Nº 4320781-2, do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,CAIO CESAR MORENO CLÍMACO MOREIRA DE OLIVEIRA,5101026-7,,,,sim,CAIO CESAR MORENO CLÍMACO MOREIRA DE OLIVEIRA:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 14 de dezembro de 2020, CAIO CESAR MORENO CLÍMACO MOREIRA DE OLIVEIRA , ID FUNCIONAL N° 5101026-7, do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,PABLO LEITE DE OLIVEIRA FERNANDEZ,5100691-0,,,,sim,PABLO LEITE DE OLIVEIRA FERNANDEZ:PER,sim,,,"NOMEAR PABLO LEITE DE OLIVEIRA FERNANDEZ , ID FUNCIONAL Nº 5100691-0, para exercer, com validade a contar de 07 de dezembro de 2020, o cargo em comissão de Assistente I, símbolo DAS6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,ALEXANDRE SILVA PIMENTA,24043036,,,,sim,ALEXANDRE SILVA PIMENTA:PER,sim,para exercer o cargo em comissão de Corregedor Geral,do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ,"NOMEAR ALEXANDRE SILVA PIMENTA , ID FUNCIONAL N° 24043036 para exercer o cargo em comissão de Corregedor Geral, símbolo DAS-8, da Corregedoria Geral, da Presidência, do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,PATRICIA DAMASCENO DE ANDRADE,50957341,,,,sim,PATRICIA DAMASCENO DE ANDRADE:MISC|Patricia Damasceno De Andrade:PER,sim,do cargo em comissão de Corregedor Geral,do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ,"EXONERAR PATRICIA DAMASCENO DE ANDRADE , ID FUNCIONAL N°50957341, do cargo em comissão de Corregedor Geral, símbolo DAS-8, da Corregedoria Geral, da Presidência, do Departamento de Transportes Rodoviários do Estado do Rio de Janeiro - DETRO/RJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,DAVID LUIZ PEREIRA,51118289,,,,sim,DAVID LUIZ PEREIRA:PER,sim,do cargo em comissão de Gerente,do Instituto Estadual do Ambiente - INEA,"EXONERAR a pedido e com validade a contar de 07 de dezembro de 2020, DAVID LUIZ PEREIRA , ID FUNCIONAL Nº 51118289, do cargo em comissão de Gerente, símbolo DAS-7, da Gerência de Guarda-Parques, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,ALEX SOUZA ALVES,,,,,sim,ALEX SOUZA ALVES:MISC|Alex Souza Alves:PER,sim,,do Instituto Estadual do Ambiente - INEA,"NOMEAR ALEX SOUZA ALVES para exercer, com validade a contar de 09 de dezembro de 2020, o cargo em comissão de Gerente, símbolo DAS-7, da Gerência de Guarda-Parques, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,CARLOS JOSÉ DE ARAUJO PONTES,2646525-6,,,,sim,CARLOS JOSÉ:PER,sim,,do Instituto Estadual do Ambiente - INEA,"NOMEAR CARLOS JOSÉ DE ARAUJO PONTES , ID FUNCIONAL Nº 2646525-6 para exercer, com validade a contar de 09 de dezembro de 2020, o cargo em comissão de Chefe de Serviço, símbolo DAI-6, do Serviço de Controle e Acompanhamento, da Gerência de GuardaParques, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,ANDERSON DA SILVA RANGONI,5098456-0,,,,sim,ANDERSON DA SILVA:PER,sim,do cargo em comissão de Chefe de Unidade,do Instituto Estadual do Ambiente - INEA,"EXONERAR com validade a contar de 09 de dezembro de 2020, ANDERSON DA SILVA RANGONI , ID FUNCIONAL Nº 5098456-0 do cargo em comissão de Chefe de Unidade, símbolo DAI-6, do Unidades de Conservação Estaduais, da Gerência das Unidades de Conservação, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,CAMILLE KUROWSKY,,,,,sim,CAMILLE KUROWSKY:PER,sim,,do Instituto Estadual do Ambiente INEA,"NOMEAR CAMILLE KUROWSKY para exercer, com validade a contar de 09 de dezembro de 2020, o cargo em comissão de Chefe de Unidade, símbolo DAI-6, do Unidades de Conservação Estaduais, da Gerência das Unidades de Conservação, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,BRUNO FELIPE DE OLIVEIRA,510581-8,,,,sim,FELIPE DE OLIVEIRA:MISC|Felipe De Oliveira:PER,sim,,do Instituto Estadual do Ambiente - INEA,"NOMEAR BRUNO FELIPE DE OLIVEIRA , ID FUNCIONAL N° 510581-8 para exercer, com validade a contar de 09 de dezembro de 2020, o cargo em comissão de Chefe de Unidade, símbolo DAI-6, do Unidades de Conservação Estaduais, da Gerência das Unidades de Conservação, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,CAIO CESAR MATTOS SOUZA CRUZ,51127679,,,,sim,CAIO CESAR:PER,sim,do cargo em comissão de Chefe de Unidade,do Instituto Estadual do Ambiente - INEA,"EXONERAR com validade a contar de 09 de dezembro de 2020 , CAIO CESAR MATTOS SOUZA CRUZ , ID FUNCIONAL Nº 51127679, do cargo em comissão de Chefe de Unidade, símbolo DAI-6, do Unidades de Conservação Estaduais, da Gerência das Unidades de Conservação, da Diretoria de Biodiversidade, Áreas Protegidas e Ecossistemas, do Instituto Estadual do Ambiente - INEA, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,ADRIANO CARDOSO PELUZO,,,,,sim,CARDOSO PELUZO:ORG|Adriano Cardoso Peluzo:PER,sim,,,"NOMEAR ADRIANO CARDOSO PELUZO para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,WILLIAN TEIXEIRA MADALENA,,,,,sim,WILLIAN TEIXEIRA:MISC|Willian Teixeira Madalena:PER,sim,,,"NOMEAR WILLIAN TEIXEIRA MADALENA para exercer, com validade a contar de 01 de dezembro de 2020, o cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,LUCIA DE MELLO MOURÃO,2825287-0,,,,sim,LUCIA DE MELLO:MISC|Mello Mourão:PER,sim,do cargo em comissão de Assessor,,"EXONERAR LUCIA DE MELLO MOURÃO, ID FUNCIONAL Nº 2825287-0 do cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,VICTOR DA SILVA BILATI,50823892,,,,sim,VICTOR DA SILVA BILATI:PER,sim,do cargo em comissão de Coordenador,,"EXONERAR VICTOR DA SILVA BILATI , ID FUNCIONAL Nº 50823892 do cargo em comissão de Coordenador, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),nomeacao,CLÁUDIO DE SOUZA PINTO,,,,,sim,CLÁUDIO DE SOUZA PINTO:MISC|Cláudio De Souza Pinto:PER,sim,para exercer o cargo em comissão de Coordenador,,"NOMEAR CLÁUDIO DE SOUZA PINTO para exercer o cargo em comissão de Coordenador, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,VANDERSON DE OLIVEIRA BASTOS,,,,,sim,VANDERSON DE OLIVEIRA:PER,sim,do cargo em comissão de Assessor,,"EXONERAR VANDERSON DE OLIVEIRA BASTOS do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,EDUARDO NICOLAU BORGES DE OLIVEIRA,,,,,sim,EDUARDO NICOLAU BORGES DE OLIVEIRA:MISC|Eduardo Nicolau Borges:PER,sim,do cargo em comissão de Assessor,,"EXONERAR EDUARDO NICOLAU BORGES DE OLIVEIRA do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,MAURO RODRIGUES ROCHA FILHO,,,,,sim,MAURO RODRIGUES ROCHA FILHO:MISC|Mauro Rodrigues Rocha Filho:PER,sim,do cargo em comissão de Assessor,,"EXONERAR MAURO RODRIGUES ROCHA FILHO do cargo em comissão de Assessor, símbolo DAS-7, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,ANTONIO CARLOS VILAÇA NETO,,,,,sim,ANTONIO CARLOS VILAÇA NETO:MISC|Antonio Carlos Vilaça Neto:PER,sim,do cargo em comissão de Assistente II,,"EXONERAR ANTONIO CARLOS VILAÇA NETO do cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,ANTONIO AUGUSTO DE CARVALHO CASTELO BRANCO,4436903-4,,,,sim,ANTONIO AUGUSTO:PER,sim,do cargo em comissão de Coordenador Geral,,"EXONERAR com validade a contar de 09 de dezembro de 2020, ANTONIO AUGUSTO DE CARVALHO CASTELO BRANCO , ID FUNCIONAL Nº 4436903-4 do cargo em comissão de Coordenador Geral, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,JESSICA DE OLIVEIRA ANDRADE,5112034-8,,,,sim,JESSICA DE OLIVEIRA ANDRADE:MISC|Jessica De Oliveira Andrade:PER,sim,do cargo em comissão de Assessor,,"EXONERAR com validade a contar de 14 de dezembro de 2020, JESSICA DE OLIVEIRA ANDRADE , ID FUNCIONAL 5112034-8, 140.243.167-88, do cargo em comissão de Assessor, símbolo DAS-8, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,JOÃO VITOR SALLES TEIXEIRA,5112026-7,,,,sim,JOÃO VITOR SALLES TEIXEIRA:PER,sim,do cargo em comissão de Assistente II,,"EXONERAR com validade a contar de 09 de dezembro de 2020, JOÃO VITOR SALLES TEIXEIRA, ID FUNCIONAL 5112026-7 do cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-15,Parte I (Poder Executivo),exoneracao,THIAGO DE OLIVEIRA VIEIRA DOS SANTOS,5088530-8/1,,,,sim,THIAGO DE OLIVEIRA VIEIRA DOS SANTOS:ORG|Thiago De Oliveira Vieira Dos Santos:PER,sim,do cargo em comissão de Assistente II,,"EXONERAR com validade a contar de 09 de dezembro de 2020, THIAGO DE OLIVEIRA VIEIRA DOS SANTOS , ID FUNCIONAL Nº 5088530-8/1, do cargo em comissão de Assistente II, símbolo DAI-6, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VW1wQ1FrNXFSWGRTVlUxMFRXcFZNMUpwTURCU1JGVXhURlJuTUU0d1NYUk9hMWw2VFd0Rk0wOUZTa05QUkVGNlRWUmpNMDlFUVRGT2VsbDRUVkU5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-15.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-11,Parte I (Poder Executivo),nomeacao,CRISTIANO VASCONCELOS DA SILVA,,,,,sim,VASCONCELOS DA SILVA:LOC|Cristiano Vasconcelos Da Silva:PER,sim,para exercer o cargo em comissão de Vice-Presidente,,"NOMEAR CRISTIANO VASCONCELOS DA SILVA para exercer o cargo em comissão de Vice-Presidente, símbolo VP-1, da Loteria do Estado do Rio de Janeiro - LOTERJ, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VG1wYVJsSnFSVFZOVlZGMFVtdFdSVkZUTURCT01GSkZURlJyTVZKRlJYUk5WVmw0VFhwa1JrMVZWVEpSVkZVMFRWUmpNMDlFUVRGT2VtTXlUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-11.md
RJ,Diario Oficial do Estado do Rio de Janeiro,2020-12-11,Parte I (Poder Executivo),nomeacao,ANA BEATRIZ LEAL,4406942-1,,,,sim,ANA BEATRIZ:PER,sim,para exercer o cargo em comissão de Subsecretário de Estado,da Subsecretaria de Concessões e Parcerias,"NOMEAR ANA BEATRIZ LEAL , ID FUNCIONAL Nº 4406942-1, para exercer o cargo em comissão de Subsecretário de Estado, símbolo SS, da Subsecretaria de Concessões e Parcerias, da",https://www.ioerj.com.br/portal/modules/conteudoonline/mostra_edicao.php?session=VG1wYVJsSnFSVFZOVlZGMFVtdFdSVkZUTURCT01GSkZURlJyTVZKRlJYUk5WVmw0VFhwa1JrMVZWVEpSVkZVMFRWUmpNMDlFUVRGT2VtTXlUbWM5UFE9PQ==,D:\github\exoneracoes_nomeacoes_dou\LAKE\RJ\2020\12\DOERJ_PARTE_I_PODER_EXECUTIVO_2020-12-11.md
